X,Y,ID,FacilityNbr,FacilityStatus,FacilityName,LicenseType,StreetNbr,StreetName,City,State,Zip,County,OBLicenseNbr,OBBusinessName,OBFName,OBLName,OBTitle,OBAddress,OBAddress2,OBCity,OBState,OBZip,OBPhone1,OBPhone2,OBFax,Date_Opened,Date_Closed,Latitude,Longitude,Addr1,Addr2,F28,Bing,Type_,FFStationNetwork,FFStationNbr,StationNetwork,StationNbr,Geographic_Region,ACO,ACO_Name,ACO_PhoneNbr,DSE,DSE_Name,DSE_PhoneNbr,Field_FLSO,FLSO_Name,FLSO_PhoneNbr,SenateDistrict,AssemblyDistrict,CongressionalDistrict,Alirts_Facility_id,RCO,RCO_Name,RCO_PhoneNbr,PT1,PT1FullName,PT2,PT2FullName,RESPONSIBLE_REGION,ProposedBldgs,ObjectId
-13578437.6216592,4514301.81921796,2552,23038,A,Crestwood Manor - Fremont,Skilled Nursing and Interm. Care Facility,4303,Stevenson Blvd,Fremont,CA,94538,Alameda,OB23038,CRESTWOOD MANOR - FREMONT,NullValue,NullValue,NullValue,4303 Stevenson Boulevard,NullValue,Fremont,CA,94538,5106511244,NullValue,5106511127,1972/05/08 00:00:00+00,1800/01/01 00:00:00+00,37.5375519,-121.9771805,"4303, Stevenson Blvd, Fremont, CA, 94538","4303 Stevenson Blvd, Fremont, CA 94538",,,,,,,,Central Region,SEGAN,Shane Egan,5597970288,SGROSS,Shane Gross,5109672305,MMCCLURE,Mark McClure,9168623976,10,24,14,619,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,2746
-13020115.2387872,3867285.34214679,2256,22338,A,Magnolia Post Acute Care,Skilled Nursing and Interm. Care Facility,635,South Magnolia Avenue,El Cajon,CA,92020,San Diego,OB22338,MAGNOLIA POST ACUTE CARE,NullValue,NullValue,NullValue,635 South Magnolia Avenue,NullValue,El Cajon,CA,92020,6194428626,NullValue,6194420288,1968/02/16 00:00:00+00,1800/01/01 00:00:00+00,32.7886581,-116.9616852,"635, South Magnolia Avenue, El Cajon, CA, 92020","635 South Magnolia Avenue, El Cajon, CA 92020",,,,,,,,South Region,TSHANKS,Thomas Shanks,8184706934,CCHU,Chung-Chi Chu,2138048741,DSUMMERS,Donald Summers,2138048188,39,79,51,1501,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,2752
-13176100.3171634,4059700.0441539,2978,26154,A,Villa Scalabrini Special Care Unit,Skilled Nursing and Interm. Care Facility,10631,Vinedale Street,Sun Valley,CA,91352,Los Angeles,OB26154,VILLA SCALABRINI SPECIAL CARE UNIT,NullValue,NullValue,NullValue,10631 Vinedale St,NullValue,SUN VALLEY,CA,91352,8187686500,NullValue,8187719287,1989/01/13 00:00:00+00,1800/01/01 00:00:00+00,34.229797,-118.362923,"10631, Vinedale Street, Sun Valley, CA, 91352","10631 Vinedale Street, Sun Valley, CA 91352",,,,,,,,North Los Angeles Region,JHARRISON,Jason Harrison,6192486295,BLIAO,Ben Liao,9162082550,WMOSS,William Moss,2138421655,20,44,30,1138,MBERNARD,Matthew Bernard,9165297741,LAPT1,PT Intake LA,LAPT2,PT Closure LA,North Los Angeles Region,N,2753
-13184733.4219732,4055008.68531065,2779,25296,A,"The Care Center On Hazeltine, LLC",Skilled Nursing and Interm. Care Facility,6835,Hazeltine St,Van Nuys,CA,91405,Los Angeles,OB25296,"THE CARE CENTER ON HAZELTINE, LLC",NullValue,NullValue,NullValue,6835 Hazeltine St,NullValue,Van Nuys,CA,91405,8189971844,NullValue,8189971844,1984/06/27 00:00:00+00,1800/01/01 00:00:00+00,34.1949463,-118.4404755,"6835, Hazeltine St, Van Nuys, CA, 91405","6835 Hazeltine St, Van Nuys, CA 91405",,,,,,,,North Los Angeles Region,TEVANS,Tyler Evans,5592702895,JLEE,Jason Lee,8189171228,WMOSS,William Moss,2138421655,20,46,29,1130,MBERNARD,Matthew Bernard,9165297741,LAPT1,PT Intake LA,LAPT2,PT Closure LA,North Los Angeles Region,N,2754
-13166052.2080423,4038485.05631788,2454,22729,A,Temple Park Convalescent Hospital,Skilled Nursing and Interm. Care Facility,2411,W Temple St,Los Angeles,CA,90026,Los Angeles,OB22729,TEMPLE PARK CONVALESCENT HOSPITAL,NullValue,NullValue,NullValue,2411 W Temple St,NullValue,Los Angeles,CA,90026,2133803210,NullValue,2133803283,1970/02/17 00:00:00+00,1800/01/01 00:00:00+00,34.0720825,-118.2726593,"2411, W Temple St, Los Angeles, CA, 90026","2411 W Temple St, Los Angeles, CA 90026",,,,,,,,North Los Angeles Region,JHARRISON,Jason Harrison,6192486295,BLIAO,Ben Liao,9162082550,JHICKOK,Jaime Hickok,9165297679,26,54,34,1127,MBERNARD,Matthew Bernard,9165297741,LAPT1,PT Intake LA,LAPT2,PT Closure LA,North Los Angeles Region,N,2755
-13583846.813828,4573420.56419668,2669,24412,A,Concord Post Acute,Skilled Nursing and Interm. Care Facility,1050,San Miguel Rd,Concord,CA,94518,Contra Costa,OB24412,CONCORD POST ACUTE,NullValue,NullValue,NullValue,1050 San Miguel Rd,NullValue,Concord,CA,94518,9258254280,NullValue,9256761649,1979/02/15 00:00:00+00,1800/01/01 00:00:00+00,37.9574776,-122.0257721,"1050, San Miguel Rd, Concord, CA, 94518","1050 San Miguel Rd, Concord, CA 94518",,,,,,,,Central Region,BTREIS,Bart Treis,9162988743,BSTARKMAN,Bruce Starkman,9165918865,MMEISEL-KLEBSCH,Michel Meisel-Klebsch,9164408358,9,15,10,678,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,2756
-13135103.7086775,4005096.48120185,2979,26165,A,Beach Creek Post-Acute,Skilled Nursing and Interm. Care Facility,645,S Beach Blvd,Anaheim,CA,92804,Orange,OB26165,BEACH CREEK POST-ACUTE,NullValue,NullValue,NullValue,645 So. Beach Blvd.,NullValue,Anaheim,CA,92804,7148211993,NullValue,7148210130,1989/08/25 00:00:00+00,1800/01/01 00:00:00+00,33.8232727,-117.9946442,"645, S Beach Blvd, Anaheim, CA, 92804","645 S Beach Blvd, Anaheim, CA 92804",,,,,,,,South Los Angeles Region,RGALLAWAY,Ron Gallaway,2138421647,HLI,Haoping Li,7146049713,MFONG1,Melvin Fong,2136206509,34,67,46,1293,RCHANDLER,Ray Chandler,9168094333,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Los Angeles Region,N,2757
-13506664.1016715,4584081.73037687,2980,26170,A,Creekside Center,Skilled Nursing and Interm. Care Facility,9107,Davis Rd,Stockton,CA,95209,San Joaquin,OB26170,CREEKSIDE CENTER,NullValue,NullValue,NullValue,9107 N Davis Rd,NullValue,Stockton,CA,95209,2094786488,NullValue,2099521782,1989/08/04 00:00:00+00,1800/01/01 00:00:00+00,38.032951,-121.332428,"9107, Davis Rd, Stockton, CA, 95209","9107 Davis Rd, Stockton, CA 95209",,,,,,,,Central Region,BTREIS ,Bart Treis,9162988743,NSTEPT,Jake Stept,9167045177,JKELLY,John Kelly,9164408478,5,13,9,1609,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,2762
-13042024.6400274,3862199.27093964,2257,22341,A,Hillcrest Heights Healthcare Center,Skilled Nursing and Interm. Care Facility,4033,Sixth Ave,San Diego,CA,92103,San Diego,OB22341,HILLCREST HEIGHTS HEALTHCARE CENTER,NullValue,NullValue,NullValue,4033 Sixth Ave.,NullValue,San Diego,CA,92103,6192974086,NullValue,6192979238,1967/01/16 00:00:00+00,1800/01/01 00:00:00+00,32.7502403,-117.1585007,"4033, Sixth Ave, San Diego, CA, 92103","4033 Sixth Ave, San Diego, CA 92103",,,,,,,,South Region,TSHANKS,Thomas Shanks,8184706934,CCHU,Chung-Chi Chu,2138048741,DSUMMERS,Donald Summers,2138048188,39,78,50,1502,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,2767
-13027111.7689711,3865803.38477952,2981,26180,A,Grossmont Gardens Healthcare Center,Skilled Nursing and Interm. Care Facility,5480,Marengo Ave,La Mesa,CA,91942,San Diego,OB26180,GROSSMONT GARDENS HEALTHCARE CENTER,NullValue,NullValue,NullValue,5480 Marengo Avenue,NullValue,La Mesa,CA,91942,6194636445,NullValue,NullValue,1989/08/16 00:00:00+00,1800/01/01 00:00:00+00,32.7774658,-117.0245361,"5480, Marengo Ave, La Mesa, CA, 91942","5480 Marengo Ave, La Mesa, CA 91942",,,,,,,,South Region,TSHANKS,Thomas Shanks,8184706934,CCHU,Chung-Chi Chu,2138048741,DSUMMERS,Donald Summers,2138048188,39,79,51,1543,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,2768
-13177252.8857753,4037736.28832596,2671,24519,A,Beverly Hills Rehabilitation Centre,Skilled Nursing and Interm. Care Facility,580,S San Vincente Blvd,Los Angeles,CA,90048,Los Angeles,OB24519,BEVERLY HILLS REHABILITATION CENTRE,NullValue,NullValue,NullValue,580 S San Vincente Blvd,NullValue,Los Angeles,CA,90048,3237821500,NullValue,3237821510,1997/02/25 00:00:00+00,1800/01/01 00:00:00+00,34.0665107,-118.3732767,"580, S San Vincente Blvd, Los Angeles, CA, 90048","580 S San Vincente Blvd, Los Angeles, CA 90048",,,,,,,,North Los Angeles Region,RROBERTS,Robb Roberts,2135980896,JLEE,Jason Lee,8189171228,WMOSS,William Moss,2138421655,28,55,30,1148,MBERNARD,Matthew Bernard,9165297741,LAPT1,PT Intake LA,LAPT2,PT Closure LA,North Los Angeles Region,N,2770
-13159290.0833102,4023302.61874216,2456,22732,A,Greenfield Care Center Of South Gate,Skilled Nursing and Interm. Care Facility,8455,State St,South Gate,CA,90280,Los Angeles,OB22732,GREENFIELD CARE CENTER OF SOUTH GATE,NullValue,NullValue,NullValue,8455 State St,NullValue,South Gate,CA,90280,3235647761,NullValue,3235644604,1970/08/06 00:00:00+00,1800/01/01 00:00:00+00,33.959034,-118.2119141,"8455, State St, South Gate, CA, 90280","8455 State St, South Gate, CA 90280",,,,,,,,North Los Angeles Region,SMCKEY,Sara McKey,2138149629,BLIAO,Ben Liao,9162082550,JHICKOK,Jaime Hickok,9165297679,33,62,44,1076,MBERNARD,Matthew Bernard,9165297741,LAPT1,PT Intake LA,LAPT2,PT Closure LA,North Los Angeles Region,N,2771
-13633992.0476856,4533573.9817313,2457,22733,A,Golden Pavilion Healthcare,Skilled Nursing and Interm. Care Facility,99,Escuela Drive,Daly City,CA,94015,San Mateo,OB22733,GOLDEN PAVILION HEALTHCARE,NullValue,NullValue,NullValue,99 Escuela Dr,NullValue,Daly City,CA,94015,6509943200,NullValue,6509945320,1971/01/01 00:00:00+00,1800/01/01 00:00:00+00,37.6747055,-122.4762344,"99, Escuela Drive, Daly City, CA, 94015","99 Escuela Drive, Daly City, CA 94015",,,,,,,,Coastal Region,PCARROLL,Patrick Carroll,9169952073,IKHARITO,Igor Kharitonoff,6502233971,JTRUMBAUER,Joshua Trumbauer,9164408332,11,19,15,1633,RGEORGE,Richard George,9166283996,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Coastal Region,N,2777
-12956604.5638509,3991899.82338789,2982,26193,A,Monterey Palms Health Care Center,Skilled Nursing and Interm. Care Facility,44610,Monterey Ave,Palm Desert,CA,92260,Riverside,OB26193,MONTEREY PALMS HEALTH CARE CENTER,NullValue,NullValue,Physical Plant Manager,"5120 Goldleaf Circle, Suite 400",NullValue,Los Angeles,CA,90056,2132913221,NullValue,NullValue,1989/12/04 00:00:00+00,1800/01/01 00:00:00+00,33.7247316,-116.3911591,"44610, Monterey Ave, Palm Desert, CA, 92260","44610 Monterey Ave, Palm Desert, CA 92260",,,,,,,,South Region,EMARQUEZ,Eduardo Marquez,9162842235,EHILKEY,Erik Hilkey,9165297736,DMARTIN,Dean Martin,2138421213,19,47,41,1356,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,2778
-13054674.1186691,3900189.1157226,2259,22346,A,Encinitas Nursing And Rehabilitation Center,Skilled Nursing and Interm. Care Facility,900,Santa Fe Drive,Encinitas,CA,92024,San Diego,OB22346,ENCINITAS NURSING AND REHABILITATION CENTER,NullValue,NullValue,NullValue,900 Santa Fe Drive,NullValue,Encinitas,CA,92024,7607536423,NullValue,7607534979,1963/05/13 00:00:00+00,1800/01/01 00:00:00+00,33.0367966,-117.2721329,"900, Santa Fe Drive, Encinitas, CA, 92024","900 Santa Fe Drive, Encinitas, CA 92024",,,,,,,,South Region,DWOLFE,Daniel Wolfe,2139440519,CCHU,Chung-Chi Chu,2138048741,DSUMMERS,Donald Summers,2138048188,38,77,49,1505,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,2780
-13056805.8869178,4012015.20933212,2983,26210,A,Riverside Village Healthcare Center,Skilled Nursing and Interm. Care Facility,17040,Arnold Dr,Riverside,CA,92518,Riverside,OB26210,RIVERSIDE VILLAGE HEALTHCARE CENTER,NullValue,NullValue,NullValue,17050 Arnold Drive,NullValue,Riverside,CA,92518,9512386803,NullValue,9516531056,1989/12/07 00:00:00+00,1800/01/01 00:00:00+00,33.8748904,-117.2912829,"17040, Arnold Dr, Riverside, CA, 92518","17040 Arnold Dr, Riverside, CA 92518",,,,,,,,South Region,EMARQUEZ,Eduardo Marquez,9162842235,EHILKEY,Erik Hilkey,9165297736,DMARTIN,Dean Martin,2138421213,32,63,39,1357,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,2782
-13019991.2400064,3995606.63854344,2984,26211,A,Hemet Valley Healthcare Center D/P SNF,Skilled Nursing and Interm. Care Facility,371,Weston Pl,Hemet,CA,92543,Riverside,OB26211,HEMET VALLEY HEALTHCARE CENTER D/P SNF,NullValue,NullValue,NullValue,1117 E. Devonshire Ave,NullValue,Hemet,CA,92543,9516522811,NullValue,9517664619,1989/12/20 00:00:00+00,1800/01/01 00:00:00+00,33.7524223,-116.9605713,"371, Weston Pl, Hemet, CA, 92543","371 Weston Pl, Hemet, CA 92543",,,,,,,,South Region,EMARQUEZ,Eduardo Marquez,9162842235,EHILKEY,Erik Hilkey,9165297736,DMARTIN,Dean Martin,2138421213,19,60,25,1358,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,2784
-13568462.2152975,4380967.40425674,2673,24561,A,Westland House,Skilled Nursing and Interm. Care Facility,100,Barnet Segal Lane,Monterey,CA,93940,Monterey,OB24561,WESTLAND HOUSE,NullValue,NullValue,NullValue,100 Barnet Segal Lane,NullValue,Monterey,CA,93940,8316583737,NullValue,8316583746,1979/12/10 00:00:00+00,1800/01/01 00:00:00+00,36.5817502,-121.8875699,"100, Barnet Segal Lane, Monterey, CA, 93940","100 Barnet Segal Lane, Monterey, CA 93940",,,,,,,,Coastal Region,RHAGGART,Bob Haggarty,2138421077,IKHARITO,Igor Kharitonoff,6502233971,LDEARMON,Loren DeArmond,9167529087,17,30,19,1213,RGEORGE,Richard George,9166283996,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Coastal Region,N,2786
-13056258.874072,3920728.90789653,2985,26223,A,Vista Knoll Specialized Care Facility,Skilled Nursing and Interm. Care Facility,2000,Westwood Road,Vista,CA,92083,San Diego,OB26223,VISTA KNOLL SPECIALIZED CARE FACILITY,NullValue,NullValue,NullValue,2000 Westwood Rd.,NullValue,Vista,CA,92083,7606302273,NullValue,7606300913,1990/02/05 00:00:00+00,1800/01/01 00:00:00+00,33.191341,-117.286369,"2000, Westwood Road, Vista, CA, 92083","2000 Westwood Road, Vista, CA 92083",,,,,,,,South Region,DWOLFE,Daniel Wolfe,2139440519,CCHU,Chung-Chi Chu,2138048741,DSUMMERS,Donald Summers,2138048188,38,74,49,1545,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,2790
-13590538.4510586,4490900.15919964,2675,24567,A,Villa Siena,Skilled Nursing and Interm. Care Facility,1855,Miramonte Ave,Mountain View,CA,94040,Santa Clara,OB24567,VILLA SIENA,NullValue,NullValue,NullValue,1855 Miramonte Ave,NullValue,Mountain View,CA,94040,6509616484,NullValue,6509616254,1979/11/05 00:00:00+00,1800/01/01 00:00:00+00,37.3706703,-122.0858841,"1855, Miramonte Ave, Mountain View, CA, 94040","1855 Miramonte Ave, Mountain View, CA 94040",,,,,,,,Coastal Region,RGEORGE,Richard George,9166283996,IKHARITO,Igor Kharitonoff,6502233971,GPAUL,Gregory Paul,9165910354,13,23,16,1711,RGEORGE,Richard George,9166283996,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Coastal Region,N,2794
-13048762.9869163,3862503.2392359,2260,22351,A,The Pavilion At Ocean Point,Skilled Nursing and Interm. Care Facility,3202,Duke Street,San Diego,CA,92110,San Diego,OB22351,THE PAVILION AT OCEAN POINT,NullValue,NullValue,NullValue,3202 Duke Street,NullValue,San Diego,CA,92110,6192244141,NullValue,6192241309,1964/01/23 00:00:00+00,1800/01/01 00:00:00+00,32.7525368,-117.2190323,"3202, Duke Street, San Diego, CA, 92110","3202 Duke Street, San Diego, CA 92110",,,,,,,,South Region,TSHANKS,Thomas Shanks,8184706934,CCHU,Chung-Chi Chu,2138048741,DSUMMERS,Donald Summers,2138048188,39,77,50,1507,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,2795
-13284849.7748728,4345068.88972163,2676,24596,A,Linwood Meadows Care Center,Skilled Nursing and Interm. Care Facility,4444,W Meadow Lane,Visalia,CA,93277,Tulare,OB24596,LINWOOD MEADOWS CARE CENTER,NullValue,NullValue,NullValue,4444 W Meadow Lane,NullValue,Visalia,CA,93277,5596271244,NullValue,5596271283,1980/04/16 00:00:00+00,1800/01/01 00:00:00+00,36.322361,-119.339836,"4444, W Meadow Lane, Visalia, CA, 93277","4444 W Meadow Lane, Visalia, CA 93277",,,,,,,,Central Region,BBIGGAR,Bruce Biggar,6615290858,DMAYER,Douglas Mayer,9165297701,LDEARMON,Loren DeArmond,9167529087,12,32,20,1812,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,2798
-13650898.3613914,4615620.49923627,2558,23089,A,Vineyard Post Acute,Skilled Nursing and Interm. Care Facility,101,Monroe St,Petaluma,CA,94954,Sonoma,OB23089,VINEYARD POST ACUTE,NullValue,NullValue,NullValue,101 Monroe St,NullValue,Petaluma,CA,94954,7077634109,NullValue,7077635219,1973/07/05 00:00:00+00,1800/01/01 00:00:00+00,38.2557678,-122.6281064,"101, Monroe St, Petaluma, CA, 94954","101 Monroe St, Petaluma, CA 94954",,,,,,,,North Region,KPOTTER,Keith Potter,5109672043,BSTARKMAN,Bruce Starkman,9165918865,KKORFF,Kimberly Korff,9169957404,2,12,2,1772,CPONCE,Cesar Ponce,6509062134,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,North Region,N,2801
-13046993.8975686,3912829.26361104,2987,26235,A,Village Square Healthcare Center,Skilled Nursing and Interm. Care Facility,1586,W San Marcos Blvd,San Marcos,CA,92078,San Diego,OB26235,VILLAGE SQUARE HEALTHCARE CENTER,NullValue,NullValue,NullValue,1586 W San Marcos Blvd,NullValue,San Marcos,CA,92069,7604712986,NullValue,7604715176,1990/02/23 00:00:00+00,1800/01/01 00:00:00+00,33.1319351,-117.2031403,"1586, W San Marcos Blvd, San Marcos, CA, 92078","1586 W San Marcos Blvd, San Marcos, CA 92078",,,,,,,,South Region,DWOLFE,Daniel Wolfe,2139440519,CCHU,Chung-Chi Chu,2138048741,DSUMMERS,Donald Summers,2138048188,40,76,50,1546,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,2803
-13506314.1911161,4666256.11103229,2559,23097,A,Mountain Manor Senior Residence,Skilled Nursing and Interm. Care Facility,6101,Fair Oaks Blvd,Carmichael,CA,95608,Sacramento,OB23097,MOUNTAIN MANOR SENIOR RESIDENCE,NullValue,NullValue,NullValue,6101 Fair Oaks Blvd,NullValue,Carmichael,CA,95608,9164887211,NullValue,9164883132,1972/10/10 00:00:00+00,1800/01/01 00:00:00+00,38.6120758,-121.3292847,"6101, Fair Oaks Blvd, Carmichael, CA, 95608","6101 Fair Oaks Blvd, Carmichael, CA 95608",,,,,,,,North Region,HTRAN,Hoa Tran,9162060588,ABASHARK,Ali Basharkhah,6192486389,JTRUMBAUER,Joshua Trumbauer,9164408332,6,7,6,1378,CPONCE,Cesar Ponce,6509062134,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,North Region,N,2804
-13121180.2786512,4046662.30203277,2988,26241,A,Glendora Canyon Transitional Care Unit,Skilled Nursing and Interm. Care Facility,401,W Ada Ave,Glendora,CA,91741,Los Angeles,OB26241,GLENDORA CANYON TRANSITIONAL CARE UNIT,NullValue,NullValue,NullValue,401 W Ada Ave,NullValue,Glendora,CA,91741,6263359810,NullValue,6269630720,1990/03/27 00:00:00+00,1800/01/01 00:00:00+00,34.1329079,-117.8695679,"401, W Ada Ave, Glendora, CA, 91741","401 W Ada Ave, Glendora, CA 91741",,,,,,,,South Los Angeles Region,RGALLAWAY,Ron Gallaway,2138421647,TCHIU,Thomas Chiu,9096311605,DCARTER,Devin Carter,9162842967,25,48,31,1139,RCHANDLER,Ray Chandler,9168094333,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Los Angeles Region,N,2806
-13015928.4236828,3871984.02364057,2261,22354,A,The Royal Home,Skilled Nursing and Interm. Care Facility,12436,Royal Road,El Cajon,CA,92021,San Diego,OB22354,THE ROYAL HOME,NullValue,NullValue,NullValue,12436 Royal Road,NullValue,El Cajon,CA,92021,6194433886,NullValue,NullValue,1962/01/01 00:00:00+00,1800/01/01 00:00:00+00,32.824135,-116.9240744,"12436, Royal Road, El Cajon, CA, 92021","12436 Royal Road, El Cajon, CA 92021",,,,,,,,South Region,TSHANKS,Thomas Shanks,8184706934,CCHU,Chung-Chi Chu,2138048741,DSUMMERS,Donald Summers,2138048188,40,75,48,1508,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,2807
-13167327.6399761,4035282.24729032,2461,22743,A,Alden Terrace Convalescent Hospital,Skilled Nursing and Interm. Care Facility,1240,South Hoover St.,Los Angeles,CA,90006,Los Angeles,OB22743,ALDEN TERRACE CONVALESCENT HOSPITAL,NullValue,NullValue,NullValue,1240 South Hoover St.,NullValue,Los Angeles,CA,90006,2133828461,NullValue,NullValue,1970/03/05 00:00:00+00,1800/01/01 00:00:00+00,34.0482469,-118.2841167,"1240, South Hoover St., Los Angeles, CA, 90006","1240 South Hoover St., Los Angeles, CA 90006",,,,,,,,North Los Angeles Region,RROBERTS,Robb Roberts,2135980896,BLIAO,Ben Liao,9162082550,JHICKOK,Jaime Hickok,9165297679,26,54,34,767,MBERNARD,Matthew Bernard,9165297741,LAPT1,PT Intake LA,LAPT2,PT Closure LA,North Los Angeles Region,N,2808
-13606239.4641098,4548359.6249389,2462,22745,A,Fruitvale Healthcare Center,Skilled Nursing and Interm. Care Facility,3020,East 15th Street,Oakland,CA,94601,Alameda,OB22745,FRUITVALE HEALTHCARE CENTER,NullValue,NullValue,Physical Plant Manager,"5120 Goldleaf Circle, Suite 400",NullValue,Los Angeles,CA,90056,2312913221,NullValue,NullValue,1973/06/01 00:00:00+00,1800/01/01 00:00:00+00,37.7797585,-122.2269287,"3020, East 15th Street, Oakland, CA, 94601","3020 East 15th Street, Oakland, CA 94601",,,,,,,,Central Region,SEGAN,Shane Egan,5597970288,SGROSS,Shane Gross,5109672305,MMCCLURE,Mark McClure,9168623976,7,18,12,595,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,2812
-13605499.7794893,4548672.79743224,2793,25383,A,Mercy Retirement & Care Center,Skilled Nursing and Interm. Care Facility,3431,Foothill Boulevard,Oakland,CA,94601,Alameda,OB25383,MERCY RETIREMENT & CARE CENTER,NullValue,NullValue,NullValue,3431 Foothill Boulevard,NullValue,Oakland,CA,94601,5105348540,NullValue,5102614516,1985/01/15 00:00:00+00,1800/01/01 00:00:00+00,37.781982,-122.220284,"3431, Foothill Boulevard, Oakland, CA, 94601","3431 Foothill Boulevard, Oakland, CA 94601",,,,,,,,Central Region,SEGAN,Shane Egan,5597970288,SGROSS,Shane Gross,5109672305,MMCCLURE,Mark McClure,9168623976,7,18,12,629,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,2813
-13630040.2614222,4547730.47740747,2463,22750,A,San Francisco Health Care,Skilled Nursing and Interm. Care Facility,1477,Grove St,San Francisco,CA,94117,San Francisco,OB22750,SAN FRANCISCO HEALTH CARE,NullValue,NullValue,NullValue,1477 Grove St,NullValue,San Francisco,CA,94117,4155630565,NullValue,NullValue,1971/02/08 00:00:00+00,1800/01/01 00:00:00+00,37.7752914,-122.4407349,"1477, Grove St, San Francisco, CA, 94117","1477 Grove St, San Francisco, CA 94117",,,,,,,,Coastal Region,PCARROLL,Patrick Carroll,9169952073,SGROSS,Shane Gross,5109672305,JTRUMBAUER,Joshua Trumbauer,9164408332,11,19,11,1566,RGEORGE,Richard George,9166283996,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Coastal Region,N,2816
